episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
359,1,1,1,1,1,0,1,2,0,3,1,1,2,3,2,3,4,4,2,3,0,0,1,3,4,1,3,0,1,3,0,4,2,1,1,1,4,1,4,2,2,2,4,4,0,1,1,2,0,1,4,3,3,3,1,3,2,0,0,3,3,2,0,2,3,1,4,2,4,2,1,1,4,1,1
360,2,1,3,3,1,3,0,4,3,0,3,2,3,1,2,1,3,2,2,2,2,4,0,4,3,2,3,2,3,3,2,3,0,2,3,3,0,1,2,2,0,1,3,3,1,4,1,3,4,0,0,4,3,4,1,3,3,3,1,0,1,2,2,3,1,0,4,0,1,1,0,3,3,4,2
361,3,4,4,3,3,3,4,0,4,3,0,2,0,0,2,0,3,2,4,2,3,2,3,3,3,2,2,3,3,0,3,3,0,2,1,1,0,0,0,1,2,1,3,3,3,3,2,3,0,3,3,3,3,2,3,0,2,3,4,4,3,2,3,0,2,3,3,2,3,0,3,3,0,1,1
362,0,1,3,0,0,3,3,1,3,0,0,2,1,4,4,3,1,0,2,2,3,1,0,0,1,2,1,1,1,1,1,0,1,2,2,1,0,3,3,1,1,4,4,1,3,1,3,3,1,4,1,0,3,2,2,3,1,2,2,1,4,4,0,0,3,2,2,0,1,2,3,3,0,2,4
363,2,3,0,4,4,3,2,2,1,0,3,0,4,1,3,2,0,0,4,0,0,2,0,0,4,0,4,3,0,2,2,0,2,4,3,1,1,0,2,4,0,0,2,4,3,3,0,4,3,4,2,0,2,3,0,2,3,3,4,0,2,3,2,3,3,4,4,2,4,3,0,0,0,3,4
364,1,0,2,1,1,1,2,3,2,2,3,1,0,2,2,1,0,2,2,2,1,3,1,2,2,2,0,0,3,4,0,0,2,0,2,1,1,1,2,1,2,1,2,2,2,2,3,2,2,0,0,0,3,3,2,1,0,3,1,0,2,0,2,0,1,3,2,2,0,3,0,1,3,2,2
365,0,4,0,4,1,0,0,3,4,0,4,0,3,4,1,2,4,1,4,3,2,0,3,4,4,3,0,3,3,0,0,2,0,0,1,4,0,4,0,3,0,3,4,0,2,4,2,0,2,2,4,3,0,0,2,3,0,2,0,0,0,4,4,0,1,4,0,0,0,2,0,0,0,0,0
366,0,1,4,3,0,3,2,3,2,4,0,1,3,1,3,0,0,3,2,3,4,3,2,3,3,1,0,0,0,0,2,2,3,1,0,3,3,1,3,4,2,4,2,4,2,3,2,2,1,2,0,4,3,2,3,0,0,2,0,4,0,3,3,1,4,2,4,1,3,0,1,1,3,0,0
367,4,0,4,4,0,3,4,0,1,2,2,0,3,2,1,0,2,2,0,1,1,1,0,4,4,3,2,1,2,0,2,3,2,4,2,0,1,2,2,2,3,1,0,1,4,0,4,3,2,2,1,4,0,2,0,1,0,2,1,2,2,0,0,0,2,0,0,2,3,1,2,2,2,2,2
368,1,4,2,0,0,2,4,0,0,3,0,2,4,2,4,0,3,0,1,0,4,4,4,4,0,1,2,3,2,2,3,0,3,2,4,0,0,4,1,4,2,1,4,3,0,0,4,3,1,4,4,4,4,3,2,2,1,1,3,3,1,0,4,2,0,3,3,3,0,3,0,2,2,0,0
369,1,3,0,2,2,4,1,0,3,4,0,0,3,1,0,1,1,1,1,1,1,1,1,4,2,1,2,4,2,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,4,3,3,3,2,2,1,1,2,0,0,1,0,0,2,2,2,0,2,0,3,4,0,1,0,4,1,4,1,4,1
370,0,4,0,4,4,3,0,3,2,4,1,2,3,3,3,1,1,3,4,0,0,4,4,3,0,4,4,1,4,0,0,0,2,3,1,2,0,1,4,3,0,0,1,2,4,0,4,1,2,4,0,1,4,1,4,3,1,4,3,4,3,4,1,3,1,0,3,4,0,2,4,0,4,0,1
371,1,4,4,1,3,1,0,3,0,0,4,4,4,4,1,4,3,4,2,2,2,4,0,1,3,1,3,4,3,0,0,4,2,1,4,1,0,0,1,4,4,0,2,3,4,1,4,4,0,4,0,0,1,2,2,1,2,2,2,1,2,4,2,3,4,1,4,4,2,1,1,3,3,2,4
372,0,3,3,2,2,2,2,2,1,1,0,3,1,1,2,0,1,3,2,0,2,3,0,2,1,3,1,0,1,2,2,4,1,3,0,4,3,2,2,2,2,3,3,1,2,1,1,3,3,2,1,3,1,3,3,3,3,2,2,3,1,3,2,3,3,1,1,2,4,2,3,3,2,0,2
373,3,1,4,2,0,2,2,2,0,2,2,0,1,0,1,0,4,0,4,2,3,2,3,4,2,4,0,2,3,3,2,3,4,1,4,2,4,1,1,2,4,2,2,2,3,3,3,1,3,0,2,0,3,3,2,4,0,3,1,3,2,0,2,1,4,0,4,1,1,4,4,3,3,2,1
374,0,3,2,0,4,4,1,3,3,3,4,2,2,2,4,0,2,0,4,3,0,2,1,0,1,3,3,1,1,3,4,4,3,4,3,0,3,1,3,2,3,3,4,3,0,3,3,3,0,0,1,4,4,3,1,4,2,2,0,3,2,0,4,1,4,3,0,3,4,2,0,0,2,1,4
375,1,2,3,2,2,0,2,3,2,1,3,4,1,2,3,2,4,3,2,2,3,0,3,3,4,3,4,0,0,3,0,0,4,2,4,2,2,2,2,4,3,2,0,3,3,1,1,4,3,1,4,2,3,2,4,0,2,0,4,3,3,4,2,1,1,4,3,3,0,4,0,4,2,2,2
376,1,0,4,0,4,1,4,2,1,1,4,4,4,0,1,4,2,1,4,0,4,4,4,4,4,4,4,1,4,0,4,4,4,3,1,4,1,4,0,4,4,2,0,1,0,4,0,3,2,3,0,1,1,1,0,0,0,4,1,1,3,1,2,1,1,1,4,0,0,1,4,0,4,2,3
377,2,2,4,2,1,4,4,2,0,1,4,2,0,2,1,3,0,1,2,2,2,2,0,4,2,1,1,2,2,2,4,3,2,2,2,3,2,1,2,1,4,4,2,1,1,4,4,4,2,2,4,2,1,2,1,2,1,1,2,1,0,2,0,1,2,4,2,2,2,2,1,2,2,1,4
378,0,0,4,3,3,3,4,4,0,2,4,2,3,0,4,4,0,2,3,0,0,3,3,0,0,2,4,3,4,2,0,0,2,2,1,2,2,3,4,4,3,2,4,3,3,0,0,3,2,1,3,1,4,2,0,2,4,1,0,3,3,4,2,3,2,1,3,2,2,0,0,2,4,0,2
379,0,0,2,2,3,1,1,2,1,2,0,4,2,2,2,0,4,1,3,2,4,2,4,0,1,1,2,1,0,4,2,0,0,1,0,2,0,2,0,1,0,2,0,0,0,3,0,2,3,0,2,3,4,0,0,2,3,2,3,0,2,0,3,4,0,2,2,1,0,3,4,0,2,0,4
380,0,3,3,1,0,3,3,3,0,4,0,1,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,4,1,0,0,0,1,4,3,4,3,4,3,0,0,2,2,1,2,2,1,3,3,4,2,1,2,2,0,0,3,1,1,3,3,0,0,3,2,1,1,0,0,0,0,1,1,3,1
381,0,2,0,0,2,4,0,0,2,0,2,0,0,0,1,2,0,1,1,0,2,4,0,0,0,3,4,1,2,0,3,1,0,0,3,2,1,4,3,0,3,0,2,4,1,1,4,1,0,1,1,0,0,0,4,0,0,4,0,0,1,4,3,4,0,0,4,0,0,1,4,0,1,0,0
382,1,3,1,1,4,2,0,1,2,1,0,4,0,4,2,3,1,2,0,1,3,3,3,1,2,2,3,3,1,3,2,1,0,2,4,4,2,2,3,4,4,3,1,3,1,1,3,2,4,1,0,3,0,3,1,1,3,3,1,1,0,0,0,4,1,1,4,2,4,1,3,0,1,3,1
383,1,4,4,4,1,1,1,4,2,1,1,3,0,3,0,2,1,1,1,1,4,1,3,3,1,4,4,0,1,1,3,3,1,1,0,2,3,2,3,3,3,3,4,1,0,4,4,1,2,1,3,1,1,0,1,0,1,3,0,1,1,1,0,3,0,4,1,3,4,0,1,1,1,4,1
384,2,1,2,2,0,3,4,2,0,2,0,2,3,2,2,2,0,4,3,3,4,3,2,3,0,2,3,1,2,2,2,4,2,2,2,2,2,3,2,2,4,3,3,2,2,1,2,3,4,4,2,2,4,2,2,4,2,3,1,1,3,3,2,4,3,3,2,2,2,2,3,4,3,2,3
385,0,0,1,2,4,3,2,3,4,3,4,0,3,2,4,4,0,2,2,1,1,1,4,0,2,1,1,1,0,3,2,2,4,0,1,2,2,2,4,2,2,2,1,3,3,4,1,2,1,1,4,1,3,2,2,0,1,0,1,4,2,2,0,2,4,3,1,3,4,4,3,4,2,1,2
386,0,0,3,1,0,4,3,1,4,4,4,4,3,4,0,4,0,3,1,3,4,0,0,4,4,3,1,3,2,1,4,3,0,1,0,3,0,4,4,4,1,4,1,0,0,1,4,1,4,4,3,1,0,0,0,4,3,4,1,1,3,0,3,1,3,3,3,0,3,2,4,3,3,4,3
387,3,3,3,0,3,2,2,0,3,0,3,4,2,3,3,3,2,3,4,3,3,0,4,3,3,3,1,3,0,4,0,4,0,0,3,3,3,2,0,4,3,0,0,3,3,0,2,2,3,3,0,0,3,4,3,3,3,3,3,2,3,2,3,0,3,3,3,2,3,4,4,3,3,3,2
388,4,2,2,1,2,1,1,2,1,1,1,4,3,3,0,1,1,1,1,0,3,1,1,0,0,2,2,0,3,1,3,0,1,3,3,4,1,0,0,1,4,4,2,1,0,1,2,1,1,1,4,0,3,1,0,2,3,3,1,0,2,4,0,1,0,4,1,3,1,1,1,1,1,2,0
389,4,1,0,0,2,0,3,0,4,3,3,3,1,0,1,0,3,0,3,3,0,3,0,0,0,0,0,0,1,0,3,1,4,3,3,3,3,0,2,3,0,3,0,0,3,3,3,4,3,3,0,1,3,0,3,3,0,3,4,0,3,3,1,1,3,1,3,0,0,3,0,3,3,0,3
390,4,3,4,3,1,4,3,4,3,4,3,1,0,4,4,2,4,4,1,0,1,4,1,1,4,0,2,3,4,0,4,3,1,3,3,4,0,1,0,4,3,1,0,0,4,3,0,1,0,2,1,3,4,4,1,2,0,4,1,4,4,2,1,3,1,1,4,0,1,3,3,4,4,0,2
391,0,3,3,4,3,3,0,4,4,2,1,3,0,4,0,3,1,3,3,4,0,1,0,3,3,1,1,0,0,3,0,0,0,3,0,3,2,1,3,3,2,4,3,1,3,4,0,0,0,4,2,0,2,4,4,4,0,1,2,4,4,1,1,2,3,4,4,4,1,2,4,1,4,2,1
392,2,0,2,0,0,1,1,1,4,1,1,1,1,2,2,2,1,1,0,0,0,1,2,1,0,1,4,4,0,2,1,1,2,1,4,3,2,3,0,2,0,2,2,4,4,1,4,2,1,3,4,2,0,2,1,4,2,4,1,3,4,2,4,4,4,1,4,2,4,3,0,0,4,1,1
393,3,2,4,3,2,3,3,4,4,2,4,4,1,2,3,2,2,4,4,4,4,3,1,3,4,4,0,4,1,1,0,2,2,3,3,3,4,4,2,1,1,2,3,4,3,1,3,2,4,1,3,4,3,2,3,2,4,1,2,3,0,1,2,2,3,2,4,1,2,1,3,0,4,4,0
394,4,0,0,1,4,4,3,4,4,4,4,2,0,1,1,2,4,1,2,2,0,1,4,4,0,3,1,3,1,3,4,4,4,0,3,0,4,4,4,4,4,0,4,4,4,2,1,3,4,1,4,1,4,0,2,4,0,0,4,2,0,0,4,1,2,2,4,3,0,0,4,4,1,0,2
395,0,3,4,4,4,4,3,0,4,0,2,1,0,0,4,3,1,4,3,3,3,4,2,3,4,2,3,3,3,1,2,3,3,0,2,4,4,4,0,2,1,1,3,2,2,1,0,4,0,0,0,3,4,2,0,3,2,0,3,0,4,3,4,0,2,3,2,4,4,2,4,3,4,0,0
396,2,0,3,2,2,4,2,1,1,1,3,2,4,2,4,0,2,1,1,1,1,2,0,4,3,3,3,4,2,1,3,4,1,1,2,2,1,3,1,4,2,1,2,3,4,2,1,4,1,4,3,1,2,1,3,1,3,2,2,2,4,4,3,3,2,2,4,2,2,2,2,2,2,3,2
397,4,2,4,4,0,1,0,4,0,1,4,0,4,3,3,2,4,4,0,3,0,4,0,3,4,0,4,0,0,1,2,4,2,1,3,4,3,3,4,3,3,0,1,0,4,4,3,3,2,0,0,4,4,1,0,0,0,2,0,3,2,4,0,3,1,0,0,4,1,4,3,0,0,4,0
398,2,4,3,3,1,1,0,0,1,3,0,1,3,2,1,0,3,2,3,1,1,3,3,2,0,1,0,0,3,4,1,1,0,3,1,3,1,4,0,1,3,0,1,0,1,3,0,0,1,0,2,1,2,1,3,3,2,2,3,1,3,2,0,3,3,3,1,1,0,3,1,3,1,2,3
399,0,2,4,1,2,4,4,3,0,1,2,1,0,3,3,4,4,1,4,2,2,4,1,4,2,2,1,1,0,0,1,2,4,2,0,0,4,2,1,1,1,2,1,1,4,3,1,1,2,4,0,1,1,0,1,1,1,4,0,3,3,4,1,0,1,4,1,1,0,3,3,4,4,3,2
400,0,4,3,3,4,3,3,2,4,2,0,4,3,3,2,3,3,3,4,0,3,3,4,3,2,4,3,2,4,3,3,3,2,4,3,3,4,2,3,3,4,0,0,4,0,0,4,4,3,1,2,0,4,0,4,4,3,0,3,2,3,3,3,3,1,0,0,3,0,3,0,2,3,4,2
401,2,1,4,1,3,0,0,3,0,2,1,1,0,1,0,2,0,0,2,0,4,2,4,2,4,2,4,2,0,1,0,1,4,2,0,3,4,3,2,3,2,3,0,1,1,4,1,0,1,0,3,0,2,2,4,2,4,1,4,1,1,1,0,1,1,4,3,2,1,0,4,0,4,4,3
402,0,3,4,3,1,4,3,3,3,4,3,1,1,3,0,3,3,4,1,0,3,2,1,3,3,0,3,0,4,2,4,1,3,4,3,3,2,1,3,3,4,1,4,4,3,0,0,3,4,1,1,3,3,3,4,4,3,1,2,3,4,1,2,4,0,1,1,4,4,3,3,4,2,3,3
403,0,4,0,0,1,1,0,1,1,4,3,1,2,2,0,0,1,1,0,0,1,0,1,3,3,4,0,0,2,3,1,1,0,2,4,0,0,1,4,3,1,2,1,1,1,2,0,2,0,0,0,2,1,2,1,2,1,0,2,2,1,0,1,1,4,2,0,1,1,1,1,3,0,1,1
404,0,2,4,2,1,4,1,2,1,4,4,1,2,0,4,4,0,3,4,4,0,2,2,3,1,3,1,0,3,3,3,4,4,2,3,1,1,0,2,3,2,3,2,0,1,1,3,3,1,1,1,1,2,3,3,0,4,3,1,1,2,2,1,2,4,3,3,0,1,2,3,3,4,2,3
405,0,2,4,4,2,1,1,2,1,2,2,4,2,2,1,2,2,0,1,2,0,2,2,0,2,0,2,2,2,4,3,2,2,2,1,2,0,2,0,2,4,1,4,0,4,0,4,0,1,0,1,4,4,0,2,2,0,0,2,0,0,0,2,0,4,4,2,4,2,2,1,2,2,2,4
406,0,3,0,3,4,4,4,2,2,1,4,4,0,3,3,3,4,4,4,3,4,2,3,4,4,3,1,4,1,4,4,2,4,4,2,3,2,1,4,0,1,2,2,3,1,3,1,4,2,4,4,3,1,3,3,1,3,4,3,3,4,3,2,2,0,2,4,1,0,0,3,4,4,2,1
407,4,2,2,2,0,0,1,0,1,2,4,3,4,4,2,0,2,0,4,1,0,0,4,0,0,3,0,4,0,0,1,0,4,0,0,2,0,2,1,4,1,3,2,3,4,2,0,2,2,0,1,1,3,1,1,0,3,1,1,4,0,3,0,4,1,0,4,1,2,1,0,0,0,0,0
408,2,2,2,3,2,3,0,3,4,2,2,3,2,0,0,4,2,4,3,0,0,1,3,2,2,0,0,0,3,0,0,4,3,4,2,3,4,2,2,2,3,3,2,3,0,3,2,4,3,3,4,4,4,3,2,4,2,2,0,2,2,1,3,3,3,3,2,3,0,2,1,4,0,0,2
409,4,0,2,4,0,0,3,3,3,2,3,3,3,0,2,4,2,3,4,3,2,0,4,1,3,0,0,4,3,0,1,0,0,0,0,0,2,2,0,2,2,0,4,2,4,3,2,2,3,0,0,2,2,3,2,2,3,2,4,1,1,4,0,3,0,0,1,4,3,2,4,3,3,0,0
410,2,1,0,3,3,0,4,0,3,4,3,4,4,0,3,0,3,0,0,4,1,1,3,3,0,0,3,2,3,0,3,1,3,1,4,4,1,4,4,0,0,4,0,0,1,3,3,0,0,3,4,3,4,1,0,1,0,2,4,1,3,3,2,0,3,0,0,0,1,2,1,1,1,4,3
411,3,3,1,0,2,4,2,2,0,1,3,0,0,2,4,0,0,0,4,3,4,1,1,2,4,3,1,3,1,3,2,4,2,2,0,4,1,2,3,1,1,4,4,0,0,3,1,2,2,4,2,0,3,1,4,0,2,4,1,1,0,1,2,0,4,2,4,3,1,0,0,0,3,2,2
412,0,3,3,0,1,1,4,2,2,4,0,2,3,2,1,1,2,4,4,3,4,3,3,2,3,3,2,1,2,1,2,4,3,2,3,2,4,3,2,0,4,3,2,3,1,1,0,3,4,2,1,2,2,2,2,0,4,1,3,1,1,3,3,4,2,1,3,4,1,3,3,2,1,0,3
413,3,1,3,2,1,3,3,3,0,1,1,3,2,4,2,2,2,1,1,3,2,2,3,4,1,0,4,0,0,4,3,3,0,4,2,1,0,2,1,2,3,0,3,1,3,4,4,0,2,3,3,1,3,0,4,4,4,0,2,1,4,1,4,1,4,4,1,0,1,3,1,3,1,0,3
414,1,1,3,0,2,3,1,3,1,2,1,1,1,1,4,1,3,3,3,0,2,4,3,0,0,1,1,1,3,1,0,1,2,4,3,3,2,3,1,1,3,1,3,2,2,1,2,0,1,2,2,1,4,3,4,4,1,3,0,0,2,1,1,2,4,1,3,0,3,4,3,3,1,3,3
415,1,4,3,0,4,2,0,3,1,0,3,1,0,4,2,0,4,0,0,3,4,4,0,0,0,3,1,4,0,0,3,3,2,0,3,0,2,4,4,4,2,1,4,0,1,1,0,0,3,0,4,0,0,0,2,4,0,3,0,1,4,4,0,3,3,4,3,0,0,3,4,0,0,0,1
416,1,1,2,0,4,0,0,4,4,4,4,1,3,0,0,0,4,4,1,1,0,0,2,1,2,4,1,4,4,1,4,4,0,0,1,1,4,3,1,4,0,1,1,1,1,4,3,4,1,1,4,4,4,0,4,1,1,4,4,4,1,0,4,4,0,4,1,3,4,4,4,4,1,1,4
417,1,0,1,1,1,2,2,2,2,4,1,1,1,2,0,1,1,4,1,0,2,0,1,4,2,0,1,1,2,1,0,2,4,0,4,1,3,4,2,3,1,1,1,3,4,1,0,1,0,0,1,0,2,1,1,1,4,1,0,4,1,1,1,1,1,4,4,2,1,1,3,4,4,1,0
418,3,0,1,4,0,0,0,0,3,2,3,3,0,2,3,1,1,1,4,3,2,2,0,0,3,3,2,0,0,3,0,0,3,2,2,1,1,2,2,2,2,0,2,3,0,3,4,4,3,3,4,0,2,2,2,2,0,2,1,4,2,1,2,3,4,4,4,3,2,2,1,1,2,2,2
419,3,0,1,3,1,2,0,0,0,0,0,0,0,3,1,1,2,0,1,4,0,0,0,4,3,2,1,0,0,1,0,0,0,0,0,2,1,1,0,1,2,2,4,0,4,0,0,0,4,2,0,1,0,1,0,4,0,2,2,0,0,2,1,4,4,4,0,1,4,0,2,0,2,4,4
420,1,2,1,4,1,4,0,0,2,1,0,2,0,4,4,1,0,2,2,4,2,1,3,3,3,3,0,0,4,4,2,4,2,4,2,4,4,4,1,0,3,1,0,2,4,1,0,0,0,1,2,4,4,0,0,0,0,0,0,0,2,3,4,1,2,1,0,2,1,0,4,2,3,4,0
421,3,3,3,2,3,4,4,2,0,3,4,4,0,3,2,2,0,3,2,1,4,0,1,2,0,4,0,3,3,0,2,2,2,4,3,2,0,0,2,2,0,3,1,3,4,0,0,0,3,3,0,2,0,3,0,3,2,0,1,3,2,0,2,4,1,0,0,0,1,0,2,3,2,0,2
422,3,3,1,0,1,1,4,2,0,0,1,0,3,3,1,0,0,1,1,2,3,3,1,4,2,4,4,3,4,3,1,1,2,4,0,3,1,0,1,2,1,2,1,0,0,2,4,3,0,4,1,1,0,2,3,1,4,4,3,3,1,2,1,4,4,0,3,0,3,2,2,0,4,1,2
423,1,3,1,1,4,3,3,0,2,1,2,3,0,2,2,1,2,1,1,4,3,2,4,4,4,3,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,4,3,2,1,2,3,2,4,3,1,4,3,4,1,2,1,4,1,2,1,1,1,4,3,0,4,1,1,3,3,2,1,1
424,0,2,4,3,3,3,4,3,2,1,2,3,4,0,2,3,2,2,2,0,2,4,1,3,2,3,0,4,3,2,4,1,4,1,3,2,3,2,2,2,1,2,4,3,0,2,2,3,2,3,2,3,4,2,1,3,2,4,1,2,2,2,2,1,3,2,4,2,1,1,4,3,4,1,2
425,1,1,1,1,2,2,2,2,1,2,3,2,2,2,2,2,4,4,2,4,1,1,4,2,2,1,2,2,2,2,1,1,0,2,2,3,4,2,1,1,1,2,1,2,4,2,1,4,1,1,2,1,1,0,2,2,4,2,2,2,1,2,2,4,2,1,2,2,2,3,2,1,1,2,1
426,1,4,3,4,2,1,0,0,0,0,4,2,0,0,4,0,0,4,4,3,2,4,4,2,3,0,4,2,0,4,3,0,3,2,0,3,2,4,3,3,0,1,4,0,4,2,0,1,2,3,0,0,0,3,4,3,0,4,3,4,3,2,2,4,2,0,0,2,4,0,3,0,2,0,0
427,0,4,4,3,0,2,3,3,2,0,0,0,1,4,4,4,1,1,4,3,3,4,0,3,1,0,3,0,3,2,0,0,3,4,4,0,4,4,0,1,1,4,1,4,0,1,4,0,3,0,4,0,0,3,0,4,3,0,2,3,0,3,0,0,1,4,0,0,0,0,0,1,4,0,3
428,0,0,4,0,3,0,0,1,3,1,1,3,3,2,3,4,1,0,2,0,0,3,4,4,3,4,0,3,4,3,0,3,0,1,2,1,0,3,1,3,2,4,0,4,3,1,3,1,1,2,0,4,0,0,1,0,2,2,1,4,3,1,0,1,1,1,0,2,0,1,1,0,1,1,1
429,3,0,1,2,1,2,3,2,2,3,3,3,2,4,4,0,4,0,2,1,3,3,0,3,2,4,3,1,4,2,2,2,2,2,0,2,0,2,0,0,2,2,3,2,3,1,4,2,2,4,3,2,3,3,2,3,0,0,1,1,0,4,3,1,3,2,2,3,3,3,1,4,2,3,4
430,1,3,2,1,3,3,4,0,0,3,4,3,2,3,1,2,4,1,2,1,0,0,3,4,1,3,0,0,1,1,3,4,0,0,1,0,3,4,3,2,0,3,0,4,3,4,0,0,3,3,1,3,3,0,4,2,0,3,2,0,0,3,1,0,0,0,3,1,3,1,4,0,4,4,3
431,0,3,0,4,4,0,2,4,2,2,0,0,0,0,0,0,2,4,4,0,0,2,2,0,3,0,4,0,0,0,3,0,4,0,3,0,4,4,0,2,3,3,2,2,0,2,4,0,4,2,3,0,0,3,0,4,4,3,2,0,2,4,3,0,0,2,2,3,2,3,4,4,0,3,0
432,0,3,2,3,3,0,4,3,0,3,3,2,4,0,2,2,3,0,4,3,2,4,2,4,2,2,0,0,4,1,0,3,3,4,2,1,0,1,0,4,4,1,3,3,2,3,3,1,1,3,0,3,0,3,0,1,1,3,3,3,1,0,3,3,3,3,3,1,3,4,3,3,3,0,2
433,2,4,2,2,0,4,1,1,0,2,0,4,2,2,2,2,3,2,2,0,2,2,2,0,0,2,2,1,2,2,2,0,2,2,4,0,2,2,0,4,4,1,2,0,2,4,2,2,2,4,0,4,0,1,2,0,1,1,0,2,4,2,2,2,1,1,4,4,2,2,4,4,2,2,2
434,2,0,0,3,0,4,3,0,1,4,3,2,3,1,3,3,4,2,2,0,4,0,3,3,0,0,0,3,3,0,2,3,3,2,3,3,4,4,0,3,3,3,2,3,3,3,0,3,2,3,3,3,3,0,1,1,0,3,3,0,3,3,2,0,4,3,3,4,3,3,2,3,0,3,1
435,2,2,3,2,2,3,2,2,4,2,3,0,2,0,2,0,4,2,0,2,2,0,0,3,4,2,0,2,3,0,3,3,0,2,3,0,3,3,0,1,4,2,2,0,1,2,0,2,0,2,2,2,2,2,4,0,2,0,0,3,2,0,0,0,2,2,0,3,2,2,0,3,1,0,0
436,0,0,4,2,0,2,2,4,4,2,3,4,4,3,2,0,4,0,4,1,4,3,0,4,4,3,4,1,4,4,0,4,0,0,4,4,1,0,0,1,4,4,3,0,1,0,0,1,0,2,3,0,0,4,0,0,2,2,1,0,4,0,4,3,0,0,3,3,4,4,0,2,3,0,4
437,1,4,0,3,3,3,4,1,3,0,1,2,4,3,1,1,1,0,2,3,1,4,3,2,4,2,2,2,0,1,2,1,1,2,0,0,2,1,0,3,1,4,1,4,0,2,4,1,2,2,1,2,1,1,3,2,2,0,0,3,4,4,1,3,1,2,3,4,0,4,2,2,1,2,4
438,3,3,3,4,4,4,3,1,2,4,4,3,3,1,4,4,3,0,1,3,3,3,3,0,1,4,4,2,3,1,3,1,1,3,3,2,2,0,3,1,1,3,4,2,3,3,3,1,1,2,1,2,3,4,4,2,1,1,4,4,0,1,2,4,3,1,2,2,0,4,0,3,1,3,4
439,1,2,3,4,0,1,1,0,2,1,1,4,1,4,3,4,1,2,2,4,4,2,4,1,3,4,3,1,1,1,0,1,0,3,4,1,2,1,0,3,1,0,3,2,2,4,2,2,1,2,1,3,3,1,0,1,2,3,0,4,4,0,1,2,4,2,4,2,2,1,3,2,1,4,1
440,4,0,1,3,1,4,2,0,3,4,0,4,3,0,1,1,3,4,4,4,1,4,0,2,4,1,1,3,4,0,3,4,0,3,3,4,1,1,4,2,0,1,3,4,4,4,4,0,1,1,3,3,3,1,0,2,0,0,2,3,4,1,4,1,1,1,0,0,1,0,3,0,0,3,4
441,4,3,0,1,0,3,4,3,4,0,3,0,0,0,2,0,0,4,3,0,0,3,3,2,3,0,1,0,2,3,3,4,2,4,3,2,4,0,1,0,4,0,0,0,0,0,3,0,3,3,3,3,3,3,2,4,4,0,2,2,3,0,0,0,3,0,4,1,4,3,3,0,2,2,1
442,2,1,2,1,2,3,0,2,4,2,2,4,2,4,1,2,2,1,0,1,2,4,3,4,1,2,0,3,0,1,1,2,3,4,4,1,4,1,4,2,2,2,2,2,4,4,4,1,4,3,3,0,4,0,0,4,2,0,2,2,2,1,3,2,2,2,4,1,3,2,4,1,1,3,2
443,4,3,4,3,4,1,4,3,4,1,3,1,0,0,0,4,0,0,0,3,2,1,4,1,0,4,3,2,4,1,2,0,4,1,1,4,1,1,1,3,1,4,4,3,2,4,1,4,3,1,0,0,2,1,0,4,4,1,4,2,0,0,1,1,2,0,0,3,0,3,3,2,1,1,0
444,2,2,2,2,1,0,3,2,1,0,3,3,0,0,0,0,0,0,3,2,4,1,4,2,2,3,0,0,4,4,4,0,3,0,0,0,0,0,0,2,2,1,2,0,2,2,2,0,2,0,4,2,2,4,0,3,2,0,4,4,3,2,4,3,0,0,0,0,0,4,0,3,2,0,3
445,1,2,2,4,2,3,3,0,4,4,3,2,3,2,3,2,3,1,2,0,0,0,0,3,4,0,0,2,1,4,3,3,2,2,3,1,0,3,0,2,2,3,2,1,0,2,0,3,1,1,1,3,1,0,4,0,3,4,3,1,1,2,1,3,3,4,2,2,0,4,2,2,0,0,1
446,0,4,3,2,2,4,4,3,0,3,1,4,1,0,0,3,0,4,0,1,4,2,1,2,2,4,4,3,2,4,4,1,3,3,3,4,2,2,3,2,0,3,4,1,4,4,2,2,4,2,2,4,0,3,4,2,3,0,1,3,4,1,4,0,3,4,4,4,2,4,2,3,0,2,1
447,0,1,2,1,4,0,4,4,4,1,0,0,2,2,1,4,3,0,2,1,1,0,4,4,1,0,4,1,3,1,1,4,4,0,1,3,0,3,4,4,4,0,4,2,0,2,1,1,3,0,0,2,4,0,2,4,1,2,0,2,3,4,0,4,2,4,0,4,0,2,3,4,4,3,0
448,0,3,3,0,2,2,2,3,2,4,2,2,2,0,1,1,4,3,0,0,2,4,2,3,3,2,3,2,3,0,1,1,0,3,0,0,2,3,0,0,0,3,0,3,0,2,2,2,3,4,4,1,3,1,2,1,3,0,0,3,3,1,2,1,3,1,2,3,4,2,2,2,2,1,3
