episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
359,1,1,2,1,2,3,1,3,4,0,1,1,4,3,3,3,0,4,4,0,0,4,4,0,1,1,3,0,1,3,4,4,0,1,1,1,1,1,4,4,0,3,4,4,4,4,4,4,0,1,4,3,2,3,4,3,0,4,0,0,3,4,0,4,3,1,3,3,2,3,1,1,4,2,1
360,1,2,3,1,1,1,0,4,2,0,0,1,2,1,2,1,3,4,2,2,1,2,0,4,1,2,3,2,3,3,1,1,0,0,1,3,0,1,2,2,0,1,0,1,1,0,2,1,4,0,0,3,1,4,3,3,1,3,1,0,1,1,2,2,4,0,0,0,0,1,0,3,1,4,2
361,4,4,4,0,0,0,4,1,4,0,1,0,0,0,0,0,0,4,4,2,0,2,0,0,0,0,2,3,1,4,0,0,1,4,0,1,0,1,0,0,2,0,4,0,0,0,0,4,0,3,0,3,0,0,0,0,2,0,4,4,1,2,3,0,0,0,4,2,0,0,1,0,0,0,0
362,0,2,3,1,0,3,0,3,3,3,1,2,1,4,4,3,2,0,4,1,1,1,0,0,1,3,1,1,2,1,0,4,1,2,3,1,2,4,3,1,1,1,4,1,3,1,4,3,1,3,3,0,3,3,2,3,2,3,2,2,2,2,0,0,3,3,2,0,1,1,3,3,1,3,3
363,2,3,0,4,4,3,4,2,3,2,4,2,4,3,3,2,2,0,4,0,1,2,2,3,2,2,4,3,3,1,2,1,2,2,1,3,4,0,3,1,2,0,4,2,3,3,2,0,3,4,2,1,1,3,0,2,3,3,4,0,2,3,4,4,3,1,4,4,4,3,3,0,2,3,3
364,1,4,2,1,3,3,3,3,0,3,3,1,4,4,2,3,4,2,2,2,1,3,1,0,1,4,3,3,3,3,0,3,4,0,2,1,3,2,0,1,0,1,3,4,4,4,3,0,3,0,0,0,3,3,2,2,4,3,3,4,0,4,4,0,2,3,2,3,4,3,4,2,3,2,2
365,4,3,2,1,3,3,0,1,1,3,1,1,3,3,3,2,4,3,1,3,3,0,3,1,4,3,4,3,3,4,4,3,1,0,1,4,3,4,4,1,1,1,4,4,3,4,1,4,2,1,1,3,1,3,4,1,4,2,3,3,3,3,4,3,3,4,1,0,1,3,3,1,1,3,4
366,0,2,4,3,0,3,3,1,4,1,0,1,3,4,3,0,0,3,4,3,4,3,3,3,3,4,2,4,0,0,2,4,3,4,0,3,3,4,2,4,0,4,1,4,2,3,2,2,3,3,0,4,3,2,3,0,4,4,0,4,2,2,1,4,4,2,4,4,1,0,4,1,3,2,0
367,2,4,4,4,0,1,4,0,2,2,2,1,3,2,1,0,2,2,0,4,1,2,0,2,3,1,2,1,2,0,2,3,2,4,2,0,1,2,2,3,2,1,0,4,4,0,2,1,2,2,1,2,0,0,0,4,4,2,1,2,2,0,0,1,2,0,1,2,2,2,2,2,2,2,2
368,1,2,1,3,0,2,4,3,0,3,3,1,2,2,0,3,4,3,1,3,2,1,4,4,0,1,2,3,2,1,0,4,3,1,2,4,4,2,1,2,1,1,2,4,0,0,0,3,1,2,0,3,2,3,2,3,1,1,0,2,1,3,1,3,3,3,3,3,0,3,3,1,1,3,4
369,1,3,3,2,2,4,0,0,3,0,0,0,0,1,0,1,4,1,1,3,1,2,1,0,2,1,2,4,2,1,2,4,0,4,2,1,0,3,4,4,4,1,2,1,2,3,3,3,2,2,3,2,2,0,3,1,0,0,2,2,2,0,2,0,3,2,0,4,2,4,4,4,3,4,1
370,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,1,1,2,2,1,2,2,2,2,0,2,2,1,2,2,2,2,2,2,1,2,0,1,2,3,0,2,1,2,2,0,0,1,2,4,0,1,2,0,2,3,1,0,2,4,2,2,1,2,1,2,0,2,0,2,2,0,2,0,1
371,1,4,4,1,3,1,0,3,0,0,1,3,4,4,2,4,1,1,0,2,1,4,0,1,3,1,3,0,3,2,0,4,3,1,4,1,0,0,2,4,4,2,2,3,4,3,4,4,2,0,0,4,1,2,2,1,1,2,1,1,2,3,2,3,2,1,4,4,2,1,1,3,3,2,3
372,3,2,3,1,2,2,2,4,4,4,0,3,4,2,4,1,1,3,4,0,2,4,0,4,2,4,4,4,0,0,2,4,1,3,0,4,3,2,2,4,4,3,4,0,1,1,4,3,4,0,4,3,1,0,4,0,2,0,4,4,0,2,2,3,3,0,1,1,4,4,1,2,4,3,2
373,3,1,4,3,0,2,3,3,3,2,3,0,1,0,1,3,4,3,0,2,3,3,3,4,2,1,1,2,3,3,2,3,1,1,1,3,4,3,1,2,4,2,2,2,3,3,3,1,2,0,2,4,3,3,2,4,0,3,3,1,3,1,0,1,1,0,4,4,0,4,4,1,1,2,1
374,3,2,4,0,4,4,1,3,4,3,4,2,0,2,0,0,2,0,4,3,2,2,2,4,1,2,3,1,0,3,4,2,3,4,2,0,3,1,2,2,3,3,3,3,2,3,1,4,0,0,1,4,4,0,1,2,2,2,4,3,3,0,3,1,4,4,2,3,4,2,0,0,4,2,4
375,3,1,3,2,2,0,2,3,1,2,3,4,2,2,4,2,4,3,0,2,3,0,2,3,4,3,4,4,0,3,0,0,4,2,4,2,0,2,1,4,3,2,0,3,3,2,0,4,3,4,4,2,0,2,4,0,2,1,0,3,0,4,4,1,1,0,3,3,0,4,0,4,2,2,2
376,3,0,2,0,4,1,4,2,3,0,2,2,4,0,0,1,2,3,3,1,4,3,3,2,4,3,3,1,2,0,2,2,3,2,0,3,1,2,0,4,3,3,0,1,0,3,0,2,2,3,0,1,1,3,0,0,0,4,3,1,2,2,2,1,1,1,3,0,1,2,0,0,3,2,3
377,2,2,3,2,0,0,0,0,0,1,0,0,0,0,3,3,0,1,2,2,2,4,0,3,3,1,1,0,4,0,4,3,2,3,4,4,0,1,0,1,0,3,2,1,0,0,0,0,4,0,3,0,1,4,1,2,1,4,2,1,0,4,0,1,0,0,2,4,3,0,3,2,0,0,3
378,1,4,0,3,0,0,4,4,1,2,4,0,3,3,4,4,1,2,0,0,3,3,3,1,0,2,4,0,0,2,0,3,2,4,1,2,2,0,4,4,3,2,4,2,3,0,0,3,2,1,3,0,4,0,0,0,0,1,0,1,3,4,1,0,2,1,0,2,2,1,0,2,4,0,2
379,1,0,2,0,1,1,4,4,1,0,1,1,0,2,3,0,2,0,3,2,4,3,0,0,1,1,2,4,0,4,0,0,0,1,1,2,1,2,0,1,1,2,1,0,1,3,0,1,3,1,3,0,0,0,1,1,3,0,0,0,1,1,3,2,1,2,3,3,4,0,1,1,3,0,1
380,2,2,2,1,2,3,2,4,0,2,2,1,2,4,3,2,2,0,0,0,0,2,2,1,2,2,0,2,1,2,2,2,2,4,2,2,3,2,4,2,4,2,2,0,2,4,1,3,2,2,2,4,2,2,0,2,3,2,2,3,3,2,0,3,2,2,2,2,4,0,2,2,1,3,2
381,2,2,0,2,2,3,2,0,2,2,4,2,2,0,3,3,2,3,3,3,2,4,2,0,3,3,4,3,2,0,3,1,2,2,3,4,3,4,3,0,1,0,4,2,3,3,2,1,0,3,1,3,0,4,4,2,3,4,2,2,1,4,3,3,2,2,0,4,0,3,4,2,3,2,4
382,0,3,1,4,1,3,0,4,4,3,0,1,0,4,2,3,1,2,0,1,3,1,3,1,2,2,3,3,1,4,2,1,4,2,4,3,2,2,3,0,1,1,1,3,4,4,3,2,4,1,0,2,0,3,1,1,3,3,1,2,0,4,1,0,4,4,2,3,4,0,3,0,0,3,0
383,1,4,4,4,1,1,1,4,2,1,4,0,0,0,2,2,0,1,1,1,4,1,0,0,1,4,4,4,0,1,0,3,1,0,1,2,3,2,0,1,3,4,4,0,0,4,4,1,0,0,3,0,1,4,1,0,3,0,0,1,1,0,0,0,0,4,4,0,4,0,0,0,0,4,0
384,4,2,2,4,2,2,4,2,0,2,1,1,3,2,0,2,1,4,3,1,2,2,0,3,0,2,2,2,3,0,2,4,2,2,4,2,2,3,2,4,2,1,0,2,2,1,2,2,0,4,0,1,4,2,1,4,2,2,3,3,3,3,4,4,2,3,0,2,1,1,2,1,1,4,3
385,0,0,1,2,4,3,2,3,1,0,4,3,0,0,3,1,0,0,2,1,4,1,4,0,2,1,1,4,0,0,3,3,4,0,1,1,1,2,4,2,0,2,1,3,1,1,2,1,1,1,0,4,1,2,2,1,1,1,1,3,1,0,0,1,3,0,1,0,0,4,0,4,0,0,4
386,0,0,3,1,0,4,0,1,1,4,4,4,2,0,0,4,2,4,1,3,1,0,1,4,4,3,1,2,3,1,0,4,0,1,0,3,1,0,4,4,0,4,3,0,2,1,4,1,3,4,1,1,2,0,0,4,3,4,1,1,3,0,4,1,3,3,3,1,0,2,4,3,4,4,3
387,4,4,1,0,3,1,4,0,4,0,3,4,2,1,3,1,4,4,2,3,4,0,4,3,4,3,2,3,4,4,0,4,3,0,1,1,1,2,0,2,3,0,0,1,0,0,2,2,1,0,0,4,1,4,3,1,4,4,3,4,3,4,1,0,4,4,3,2,1,2,4,4,4,1,1
388,4,2,3,0,4,1,1,3,2,1,1,4,3,0,0,1,0,1,0,0,3,1,1,1,1,3,3,2,2,2,3,3,1,2,3,2,0,4,2,0,4,4,1,1,4,1,2,0,2,3,0,0,3,0,0,2,3,3,3,0,1,4,0,2,1,4,0,3,4,1,1,0,1,2,0
389,2,1,0,0,2,0,3,2,2,4,4,1,4,0,1,4,4,1,3,3,1,0,0,2,0,2,3,2,3,0,4,0,4,4,4,1,1,0,1,0,0,1,3,0,4,3,4,3,1,4,2,1,4,2,3,0,2,4,2,2,3,1,1,4,4,1,3,0,2,4,2,4,4,1,4
390,4,2,4,2,2,3,2,4,2,3,3,1,0,4,3,2,3,3,2,1,2,2,0,0,1,3,2,3,1,2,1,1,1,2,2,3,0,2,3,3,2,1,3,0,1,2,0,1,1,2,1,2,4,4,4,2,0,4,2,2,4,2,1,3,2,2,4,2,1,2,2,4,3,3,2
391,1,3,4,1,3,3,1,4,2,4,1,4,4,4,3,3,1,3,1,4,0,1,0,3,3,1,1,0,3,3,0,4,0,3,0,3,2,1,1,0,1,1,3,1,3,1,0,0,1,2,1,4,4,4,4,4,3,1,1,4,4,4,1,2,4,4,4,4,1,2,4,1,4,2,1
392,2,1,0,0,2,1,2,4,0,1,1,2,1,2,3,2,1,1,3,0,2,2,3,1,0,2,0,3,4,2,1,2,2,1,2,4,2,4,2,2,0,2,4,4,4,2,4,4,1,3,2,0,2,2,1,4,2,2,2,2,2,2,2,2,0,2,1,2,4,2,2,0,3,1,2
393,4,2,0,1,0,0,3,1,4,2,4,4,3,2,0,2,0,0,4,4,4,3,3,0,4,4,0,1,1,1,0,2,0,4,0,1,2,4,0,3,1,2,0,4,0,1,0,2,0,1,2,4,1,0,4,0,4,3,0,0,0,1,2,2,0,4,4,1,0,3,3,0,4,4,0
394,2,0,0,1,4,4,0,4,4,1,4,2,0,1,0,0,3,1,2,2,0,0,4,4,0,3,1,0,0,2,1,1,4,1,1,0,4,4,4,3,2,1,4,4,4,2,1,2,0,0,4,1,4,0,2,4,0,0,2,2,2,0,2,1,2,2,4,3,0,0,4,4,1,0,2
395,0,3,1,0,4,4,3,1,1,1,2,0,0,4,0,3,1,0,3,0,3,4,2,0,4,1,3,3,3,0,2,1,3,0,2,4,4,4,1,2,4,0,4,1,1,4,0,1,0,0,1,2,4,0,1,1,2,4,2,0,4,1,4,0,2,0,2,4,4,2,4,3,4,4,1
396,1,0,3,1,1,0,2,0,3,3,3,1,3,2,0,0,2,1,1,1,1,0,0,0,4,3,3,4,2,3,3,0,1,1,1,1,0,0,0,4,1,3,2,0,0,1,0,4,3,0,2,1,2,3,0,3,0,2,0,1,4,3,3,3,2,2,0,1,0,2,1,2,2,3,1
397,4,2,4,2,4,1,4,4,1,1,4,0,4,1,2,2,4,4,1,4,0,4,0,1,2,0,4,3,0,2,2,4,2,1,1,4,4,0,4,4,1,1,4,0,2,4,1,1,2,0,3,4,4,4,0,4,0,2,3,1,2,4,0,3,2,1,0,4,1,4,3,0,1,4,1
398,4,4,3,4,3,1,1,4,1,4,0,4,3,2,4,0,4,3,2,2,2,4,3,4,4,3,0,4,4,4,2,4,0,3,3,1,3,4,0,3,4,2,2,0,4,3,0,0,0,0,4,4,2,4,2,4,2,4,3,3,3,2,0,2,3,4,2,3,0,2,4,0,4,3,3
399,2,2,2,2,2,2,4,3,2,0,2,3,4,4,3,4,4,1,4,2,2,4,3,4,2,2,2,1,2,2,3,2,4,2,2,2,4,2,4,3,3,3,1,1,4,3,3,1,2,4,4,4,2,2,1,2,2,4,2,2,2,4,1,4,1,4,4,3,4,3,3,4,2,4,3
400,1,4,2,3,0,3,2,2,4,2,0,2,3,2,2,3,2,1,0,2,3,0,4,1,2,2,0,2,2,1,1,3,2,4,1,0,4,2,2,2,4,1,0,0,4,0,0,0,1,1,2,0,4,1,0,4,3,4,3,2,3,2,2,3,3,0,4,1,0,2,0,2,3,4,4
401,0,2,1,3,1,3,0,3,4,2,3,1,0,2,4,2,0,0,2,4,1,2,3,2,1,3,4,2,3,2,0,2,2,1,1,3,3,3,2,4,2,3,0,2,3,3,2,3,2,3,3,0,1,1,1,1,1,1,0,3,2,3,3,2,1,3,3,0,1,3,3,0,3,1,4
402,0,3,4,3,1,4,3,4,2,2,0,2,1,3,0,3,3,2,1,0,3,2,1,3,3,0,3,3,4,2,4,1,3,4,3,3,2,1,3,3,4,1,4,4,0,0,0,3,0,2,1,3,0,3,4,2,3,2,2,3,4,1,2,4,0,2,1,4,0,3,3,4,2,3,3
403,2,3,2,4,1,1,0,1,3,3,0,1,2,2,3,2,3,2,0,0,2,0,2,2,3,2,2,2,4,3,1,2,3,2,2,2,0,3,4,3,4,0,4,1,2,2,4,3,0,0,3,2,2,2,0,4,0,2,2,2,1,4,3,3,4,3,2,2,1,1,1,3,0,3,3
404,0,4,4,4,1,4,4,2,1,4,4,4,4,4,4,4,4,2,4,0,0,4,2,3,1,3,1,4,0,3,4,4,4,2,2,4,1,0,0,0,3,3,4,4,0,1,2,3,1,1,1,1,2,3,0,2,4,4,1,1,2,4,1,4,4,2,4,0,1,4,3,3,4,2,2
405,4,2,3,4,3,1,1,2,1,4,2,3,2,3,1,4,4,3,0,4,4,4,2,4,2,1,3,2,3,0,3,2,2,1,1,3,0,2,3,2,1,1,1,3,4,4,1,4,1,3,3,4,4,4,2,4,3,3,2,4,1,3,4,1,4,1,4,4,2,4,4,4,4,3,1
406,0,3,0,3,3,3,0,2,2,0,0,4,0,2,3,3,2,2,2,3,2,4,2,3,4,1,0,3,1,1,4,2,4,4,2,2,2,4,0,1,4,3,1,1,1,4,3,3,2,4,4,3,1,3,3,4,1,4,0,0,0,3,2,2,0,2,3,1,2,0,3,0,4,2,4
407,2,2,1,2,4,0,1,4,1,4,1,1,4,0,2,0,4,4,4,1,4,4,4,4,4,4,2,4,4,4,1,2,0,4,4,2,0,2,1,4,1,1,1,3,4,1,3,0,4,0,4,3,3,1,1,0,3,1,4,4,0,1,0,4,2,1,4,4,2,1,0,0,4,0,0
408,1,4,2,1,2,4,0,3,4,4,0,0,0,0,1,0,2,0,3,0,0,2,3,3,4,0,2,4,0,0,3,0,0,4,2,3,4,4,2,2,0,1,1,3,0,1,2,4,3,3,4,4,0,3,2,4,3,2,0,4,4,1,0,2,3,0,0,3,0,4,1,4,2,1,4
409,0,2,1,0,0,2,3,3,2,2,3,3,1,0,1,1,2,3,2,3,2,2,4,1,0,2,0,2,1,1,1,4,2,3,0,0,1,1,2,4,3,2,2,2,1,3,2,2,3,2,0,1,1,2,2,0,3,3,0,1,1,2,2,3,2,2,1,0,3,2,4,3,2,2,2
410,2,1,4,1,2,4,0,0,2,4,2,4,4,4,4,4,2,0,4,0,1,1,3,1,2,2,2,2,2,0,2,1,2,1,4,4,1,4,2,2,2,4,4,0,1,4,3,4,0,2,0,2,4,1,0,1,4,2,4,1,2,2,2,0,1,4,0,3,2,2,1,1,2,4,2
411,0,0,1,0,2,4,2,2,4,1,4,0,0,2,4,0,4,0,2,0,4,1,2,2,2,0,0,0,1,2,2,0,2,2,0,2,2,2,4,2,2,4,0,0,0,2,1,2,2,0,2,0,2,0,2,0,2,0,2,4,0,1,2,0,4,0,2,3,1,0,0,0,2,2,2
412,3,0,3,0,1,1,4,2,2,4,0,2,0,1,1,1,4,4,4,1,4,0,3,2,3,0,4,1,4,1,2,4,3,2,0,2,4,3,2,0,4,0,2,0,1,1,0,3,4,2,0,0,2,2,2,0,4,1,3,1,1,3,0,4,2,1,4,4,1,3,4,2,1,0,3
413,4,2,2,4,1,0,2,2,0,1,2,2,3,2,4,2,2,2,2,2,2,2,3,4,1,0,4,4,4,4,4,4,4,4,2,2,0,2,4,4,2,4,3,1,3,2,4,4,0,3,2,1,2,0,0,4,4,0,2,2,2,2,4,1,4,4,1,4,2,4,2,4,1,0,1
414,0,4,3,0,4,3,0,3,4,4,0,0,1,2,3,0,3,3,3,0,3,3,3,0,0,0,1,2,0,4,4,0,2,4,2,3,0,4,0,1,4,2,2,4,0,0,4,2,2,4,4,2,3,3,4,4,0,0,4,0,0,0,1,2,3,0,2,3,3,4,3,0,0,3,3
415,1,0,1,0,4,2,1,3,1,0,2,1,1,0,1,4,4,0,2,3,2,2,0,4,0,1,1,4,0,0,4,3,4,0,1,2,2,4,2,0,2,1,0,2,1,1,2,2,1,0,4,4,0,2,4,0,0,4,2,1,2,2,4,3,4,4,1,4,4,3,4,0,0,0,1
416,3,1,4,4,2,0,0,2,2,0,2,2,3,4,0,0,0,4,1,2,4,2,3,1,4,4,2,4,2,4,2,3,0,2,1,4,2,1,1,4,0,3,1,1,1,2,4,4,1,2,2,0,2,0,0,1,3,2,2,0,4,0,0,2,3,2,1,3,2,2,0,4,3,1,2
417,2,2,2,2,2,1,2,2,2,4,2,1,2,2,2,2,0,4,0,3,2,0,2,2,2,0,2,2,2,0,4,2,4,3,4,2,0,3,2,2,1,1,1,2,4,2,0,1,2,0,2,1,2,3,3,2,4,2,0,4,2,2,2,2,2,2,2,2,3,2,2,3,4,2,0
418,3,4,4,2,1,2,0,3,3,2,3,3,2,2,1,2,2,2,4,0,2,2,0,2,3,3,2,0,1,0,1,0,3,2,2,1,0,2,2,2,2,0,2,3,0,3,4,3,0,3,4,4,1,1,2,2,0,2,1,4,1,0,0,3,4,1,2,3,2,2,1,2,0,2,1
419,3,2,1,3,1,2,2,3,0,0,0,0,0,3,1,3,2,0,2,4,3,0,1,2,3,2,1,3,2,2,0,2,3,0,2,2,1,1,0,1,2,1,4,3,2,2,0,0,3,2,0,1,0,1,0,2,0,2,2,2,2,2,1,2,4,4,0,1,2,2,1,3,2,3,3
420,0,0,3,4,0,4,0,0,0,3,0,2,0,0,2,1,0,2,3,3,3,1,3,3,3,3,4,0,3,1,2,3,4,0,3,3,4,2,0,0,3,3,0,3,3,3,0,1,0,3,3,3,2,0,0,3,0,0,0,4,3,1,3,1,2,1,0,2,1,4,0,3,3,4,4
421,0,3,3,2,1,4,4,2,4,3,2,4,0,3,2,2,4,3,2,2,4,0,3,2,4,4,4,3,3,2,2,2,2,4,3,1,1,0,2,2,2,3,2,3,4,0,4,1,3,1,4,2,2,3,0,1,2,0,2,3,2,2,2,4,2,2,4,4,2,0,2,3,1,0,2
422,3,1,1,1,1,1,4,4,1,3,1,2,0,1,1,1,4,1,1,4,3,3,1,4,3,4,4,3,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,2,4,3,4,4,1,2,2,3,0,2,4,4,3,3,1,0,1,4,4,0,3,1,0,1,0,1,0,1,0
423,2,3,2,2,0,3,3,4,2,4,1,3,3,1,3,0,4,2,2,1,3,0,2,4,2,1,2,2,0,1,1,2,1,2,2,2,2,1,2,2,2,2,0,3,0,1,3,2,2,0,3,1,2,3,3,2,2,2,0,0,2,2,1,2,1,3,3,1,0,1,3,3,3,4,4
424,3,2,0,0,0,1,0,1,2,1,3,3,0,0,1,0,4,4,2,3,2,1,1,3,2,3,0,0,1,2,4,1,4,1,3,2,1,2,4,2,0,1,0,3,0,2,1,1,1,1,2,1,4,2,1,3,4,4,1,2,1,2,2,2,1,2,4,4,1,1,3,1,1,1,2
425,0,0,0,1,2,2,2,3,1,2,1,4,3,4,4,3,1,4,4,4,3,3,4,3,4,3,4,3,3,2,0,3,0,3,3,3,4,4,4,0,3,4,3,2,4,2,3,4,0,3,4,4,3,0,2,3,4,2,4,1,1,4,2,4,2,3,4,4,3,3,3,0,0,2,0
426,3,4,3,4,2,1,0,0,4,0,4,1,0,3,0,4,0,4,2,0,2,4,4,0,2,0,4,2,0,4,0,4,3,1,0,3,2,4,3,3,1,3,1,4,4,3,4,4,1,3,0,4,0,3,4,2,1,3,3,4,3,2,2,4,3,4,0,2,4,0,3,0,3,3,0
427,0,0,4,3,0,2,4,3,3,0,0,0,2,0,4,4,1,0,4,3,3,4,0,3,1,2,3,4,3,2,0,2,3,4,4,0,4,4,0,1,1,4,1,4,0,1,4,0,3,0,1,2,0,3,2,4,2,0,3,0,0,2,0,0,1,4,2,0,4,0,0,1,3,2,3
428,2,0,4,4,0,0,3,3,0,4,2,1,0,2,4,4,3,0,2,0,0,0,1,2,0,4,4,4,0,3,0,0,3,1,2,1,0,4,4,4,2,0,0,4,3,1,4,1,4,2,0,0,0,0,0,0,2,2,4,4,0,4,0,1,1,1,4,2,0,0,4,4,4,0,4
429,3,4,1,4,1,4,3,3,1,3,1,1,1,0,1,0,4,0,3,1,1,3,1,3,1,4,1,1,0,3,2,2,1,1,0,3,0,4,1,0,4,1,3,1,1,1,2,3,1,4,1,4,3,3,2,4,0,1,0,1,0,0,3,0,3,4,1,3,1,0,1,4,3,3,1
430,1,3,3,1,4,4,4,0,0,3,4,4,2,4,1,2,4,2,0,4,0,0,3,4,2,3,0,4,2,1,3,4,0,1,1,0,3,4,4,4,0,4,4,4,4,3,0,4,3,3,3,4,3,0,4,2,2,4,1,0,3,4,1,0,4,3,3,2,4,0,4,2,2,4,3
431,0,3,4,2,2,2,0,4,1,1,4,1,2,1,2,0,2,2,4,0,2,2,0,0,3,4,2,0,0,0,3,0,2,4,3,3,2,4,0,1,2,3,0,2,0,3,2,0,2,2,3,4,0,3,0,4,0,3,2,0,1,0,3,0,3,2,2,3,2,0,1,2,0,3,1
432,0,1,4,2,2,0,2,2,2,2,3,2,4,0,0,2,1,0,4,3,2,4,2,4,2,2,2,0,4,4,0,4,2,4,2,1,4,1,0,4,4,4,1,2,2,3,2,1,3,2,2,3,2,2,1,1,1,1,2,2,1,0,2,2,3,1,3,1,3,2,2,1,2,2,1
433,3,4,3,4,0,4,1,4,4,1,0,4,0,4,4,3,3,4,3,0,4,4,3,3,0,4,1,3,3,0,1,4,0,3,4,0,0,3,0,4,4,1,1,0,3,4,4,2,4,4,0,4,0,0,2,4,4,4,1,4,4,1,3,3,3,0,1,4,1,0,0,4,1,3,0
434,4,2,0,2,0,4,3,4,4,2,3,2,3,1,1,2,1,2,3,2,4,1,3,4,2,1,0,3,3,0,2,3,3,0,3,4,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,3,2,0,1,1,0,1,3,0,3,3,2,1,4,2,3,4,3,3,0,3,0,3,2
435,2,0,1,1,2,2,2,2,1,2,1,0,4,0,2,3,0,2,1,2,1,0,1,4,4,1,1,1,1,0,3,3,0,3,2,1,1,2,0,1,3,1,2,0,0,4,1,3,1,2,2,2,1,1,1,0,2,0,4,3,1,0,1,0,1,0,0,3,2,1,4,3,1,1,0
436,4,2,0,2,1,0,3,0,4,2,3,4,4,3,3,2,3,2,4,3,4,4,3,1,3,3,3,3,4,4,2,3,2,2,2,0,3,1,2,3,4,3,3,0,3,0,2,3,3,3,3,0,1,4,3,1,2,0,4,3,1,3,4,3,0,1,3,2,4,0,0,3,3,0,4
437,1,2,0,3,1,1,0,4,3,0,1,4,1,2,1,1,4,1,2,0,1,4,0,4,4,2,0,2,0,1,0,1,1,2,0,0,0,1,0,2,1,4,4,4,1,2,0,0,1,4,1,3,1,0,3,0,0,0,1,3,0,4,1,0,4,3,3,1,0,3,0,4,1,2,4
438,0,0,3,0,0,0,2,2,2,4,4,3,2,1,4,2,0,0,1,3,3,3,2,1,1,0,4,1,0,1,0,1,0,3,0,2,2,0,0,1,2,3,0,1,3,3,1,2,2,1,2,0,3,4,4,0,2,0,4,0,0,0,2,2,1,1,0,2,0,4,1,2,1,3,0
439,1,2,3,4,4,1,1,2,2,1,4,4,2,4,3,4,1,4,2,4,2,4,4,1,3,4,3,4,2,4,4,1,4,3,4,1,2,4,4,3,4,2,3,2,2,4,2,2,1,2,4,3,3,4,4,1,2,2,4,4,4,4,4,2,4,2,4,2,2,2,3,2,1,4,1
440,4,4,0,3,0,4,0,0,3,2,0,4,3,4,0,0,3,4,2,0,0,2,0,3,4,1,0,3,4,3,3,2,0,3,3,3,1,1,1,4,0,1,3,4,0,2,4,0,0,1,3,3,3,0,2,4,1,1,0,3,3,1,2,0,1,0,4,0,0,0,3,2,0,3,2
441,4,1,0,2,0,3,1,3,3,0,2,0,0,0,2,0,0,4,4,0,2,2,3,2,3,4,4,0,2,4,1,4,1,1,3,1,4,2,1,0,4,2,4,3,1,2,4,4,3,3,3,4,1,4,1,4,4,1,2,2,1,0,0,0,3,2,4,3,4,3,3,4,2,2,4
442,2,1,3,3,1,3,0,2,4,1,3,4,2,4,0,2,3,2,0,3,2,4,0,4,1,2,0,3,0,1,2,2,3,4,4,3,4,1,3,0,0,3,2,2,4,0,4,1,4,3,3,0,3,1,1,3,2,0,2,2,1,1,3,3,2,2,4,1,1,3,4,2,1,3,1
443,4,3,1,2,4,1,4,3,0,1,3,1,1,0,0,4,1,0,0,0,1,1,1,1,1,4,0,2,4,4,2,0,4,2,2,0,2,1,4,2,1,4,0,1,2,4,2,1,1,1,0,0,2,1,0,0,4,0,1,2,0,0,1,2,2,1,0,3,1,3,1,2,2,1,0
444,2,2,2,4,3,0,3,2,3,0,2,4,1,3,3,3,3,1,2,2,3,3,4,2,3,3,4,0,4,3,3,1,3,0,4,1,4,0,1,4,2,3,3,0,2,2,2,1,3,1,3,3,2,4,0,1,3,0,0,3,4,2,3,3,0,1,0,3,1,3,1,0,2,1,3
445,4,4,2,3,2,3,3,4,4,3,3,2,3,2,3,2,3,1,2,2,4,1,0,3,4,1,0,2,4,2,3,3,2,1,3,1,0,3,4,2,2,2,2,1,4,2,0,3,1,1,1,3,1,0,4,0,3,4,3,1,1,4,1,3,3,4,4,4,0,2,3,2,1,4,4
446,4,4,3,4,2,1,1,4,4,4,1,4,1,2,0,3,4,4,2,1,4,2,1,2,2,4,4,3,2,4,1,1,3,4,3,4,2,2,4,4,2,4,4,1,4,1,2,2,4,2,2,4,2,3,4,2,3,2,2,4,4,4,4,4,3,4,4,4,2,2,2,3,4,2,1
447,1,1,2,1,2,3,4,4,0,1,0,0,3,2,0,4,3,3,2,1,0,0,4,4,1,0,4,1,3,0,1,4,4,4,1,3,0,3,3,0,4,4,4,2,0,2,1,0,3,0,4,2,2,0,3,4,4,2,0,3,3,4,0,4,2,0,0,3,0,2,2,2,4,3,0
448,4,4,4,4,3,4,1,4,2,4,1,2,2,0,4,4,4,4,0,2,4,4,2,4,4,4,4,4,2,4,1,1,4,3,4,0,1,4,0,4,4,0,0,4,2,1,1,2,4,4,4,1,4,1,2,1,4,0,0,4,4,1,1,1,3,1,4,3,4,2,2,2,2,1,3
